text,cluster_title,longitude,latitude,summary,summary_id,place_id
"National Technical University of Ukraine ""Igor Sikorsky Kyiv Polytechnic Institute"" is one of the world's 701st universities in the 2021 list of the QS World University Rankings.
Ranking third in the list of the best universities in the country according to the score system of entrance exams to universities in Ukraine
It is one of the oldest world-renowned higher education institutions in Ukraine, which trains highly skilled experts in a wide variety of academic fields for different economic and social sectors of Ukraine and foreign countries. Approximately 200000 professionals have been prepared in its 120-year history. Education is carried out in 19 education departments, 10 educational-research institutes, 13 research institutes, and 17 scientific subsections. More than 32000 students study here, including foreign citizens from 27 countries. State-of-the-art equipment that enables the academic process and scientific researchers to be conducted by qualified lecturers, famous scientists of Ukraine, to introduce modern educational technologies using local / global computer networks, to ensure the quality of education at a world-recognized level.The democratic traditions of the students are an integral part of the history of the University. Institutions actively participate in the University government, which complements each other, by involving students in important educational, scientific, social issues, leisure organization, spiritual and sports development. Igor Sikorsky KPI cooperates efficiently with 112 technical universities from 36 countries and participates in international educational and scientific projects and programs. All of the above document the University's openness, its aspiration for the integration processes typical of today's world.
National Technical University of Ukraine “Igor Sikorsky Kyiv Polytechnic Institute” (KPI) is a university that attracts students from many countries. Nearly 6000 foreign students, citizens of 112 countries, have been educated at the university since 1898, which is the date of its establishment. Among the university graduates, he trained ministers, diplomats, cosmonauts, famous scholars and scholars working in various scientific and technical fields, and businessmen.",Poor Customer Service,50.4488974,30.456977,"('Kyiv Polytechnic Institute, established in 1896, faced funding challenges with construction costs over 2.6 million rubles, but became a leading technical education hub globally, nurturing numerous professionals.', 1455)",bdff5775-1f5b-467b-b634-483e0129fe66,ab1ca34412929e1efafbb5ac5dd69c2b
Overall a great experience to go through and be part of. I've met some great people here. Almost all the teachers were of exquisite personalities and would not hesitate to sacrifice for the sake of knowledge and education. Facilities are obviously not in perfect shape but people in it make this place what it is.,Hotel Quality Concerns,50.4488974,30.456977,"('While the experience was positive and the teachers dedicated, the facilities are in poor condition, highlighting a need for improvement to enhance the overall educational environment.', 355)",f3d23d9b-8c54-4daa-9742-7ff00ead00b1,ab1ca34412929e1efafbb5ac5dd69c2b
"I apologize, I have corrected the rating. The reason is that the city changed the names of the streets. And I actually got the names mixed up. I dealt with you, although we did not reach the circulation, but the reason was my sluggishness. I am sure that we will try to create something interesting, I know that interesting things are the specialization of your company.",Poor Customer Service,50.4494067,30.4276407,"('A user revised their rating due to confusion over new street names. They acknowledge their own sluggishness but remain optimistic about future collaborations with the company.', 372)",5259a923-0024-4353-8509-966a760e401d,d67ce3c99e4db65c2afbcd24219bb83f
"I apologize, I have corrected the rating. The reason is that the city changed the names of the streets. And I actually got the names mixed up. I dealt with you, although we did not reach the circulation, but the reason was my sluggishness. I am sure that we will try to create something interesting, I know that interesting things are the specialization of your company.",Cultural Heritage Concerns,50.4494067,30.4276407,"(""User initially misrated due to street name changes but acknowledged personal sluggishness in the process. There's hope for collaboration to create something interesting moving forward."", 372)",7be7cf3f-8f40-4c4c-a0a1-2266263ef978,d67ce3c99e4db65c2afbcd24219bb83f
"Very descent museum. Lots of artefacts from all across entire history of KPI. Really enjoyed plane and helicopter displayed outside, as well as wartanks. Inside collection is also great, easily took me an hour or so.",Cultural Heritage Concerns,50.4483987,30.4603937,"('The museum offers a rich collection of artifacts and displays, but more details about exhibits could enhance visitor experience and engagement further.', 335)",0e10736c-a7ab-4050-8ce2-a22d3b0b32b8,35ef7cf1088e8f730f8a65e6da426cd2
"We saw a turboprop engine with cover removed, a real landing capsule with cosmonauts removed, various nuts and bolts of space equipment, some ancient computers, microscopes, tvs and photo cameras. And a ton of photoes, too. And it's all for free, state sponsored museum, as far as i understood.
There is a helicopter, an aircraft, a tank T34 and a real old coil-eager steam powered locomotive nearby - if you have kids they would be excited to examine it.",Public Safety Concerns,50.4483987,30.4603937,"('A free state-sponsored museum showcases various space and military exhibits, offering an educational experience for kids, yet lacks detailed information on the historical context of the items.', 401)",f0628954-a0a8-46ec-a9a0-c2c5c7a9fea1,35ef7cf1088e8f730f8a65e6da426cd2
"We saw a turboprop engine with cover removed, a real landing capsule with cosmonauts removed, various nuts and bolts of space equipment, some ancient computers, microscopes, tvs and photo cameras. And a ton of photoes, too. And it's all for free, state sponsored museum, as far as i understood.
There is a helicopter, an aircraft, a tank T34 and a real old coil-eager steam powered locomotive nearby - if you have kids they would be excited to examine it.",Zoo Conditions Concerns,50.4483987,30.4603937,"('The museum offers a free, state-sponsored showcase of unique historical machines and tech, making it an exciting educational spot for families, especially those with kids.', 400)",025bb409-8c36-42d6-95b1-02aeb6997270,35ef7cf1088e8f730f8a65e6da426cd2
"We saw a turboprop engine with cover removed, a real landing capsule with cosmonauts removed, various nuts and bolts of space equipment, some ancient computers, microscopes, tvs and photo cameras. And a ton of photoes, too. And it's all for free, state sponsored museum, as far as i understood.
There is a helicopter, an aircraft, a tank T34 and a real old coil-eager steam powered locomotive nearby - if you have kids they would be excited to examine it.",Hotel Quality Concerns,50.4483987,30.4603937,"('The review highlights a free state-sponsored museum showcasing fascinating Soviet technology, making it a great family outing with items like a turboprop engine and T34 tank.', 435)",5ed5405c-88b5-4e97-84df-54d12124b66a,35ef7cf1088e8f730f8a65e6da426cd2
"Free museum, filled with cool old Soviet technology. Go in through the front door of the building, and it’ll be through the left-most door in the lobby.",Hotel Quality Concerns,50.4483987,30.4603937,"('The review highlights a free state-sponsored museum showcasing fascinating Soviet technology, making it a great family outing with items like a turboprop engine and T34 tank.', 435)",5ed5405c-88b5-4e97-84df-54d12124b66a,35ef7cf1088e8f730f8a65e6da426cd2
"K
k",Cultural Heritage Concerns,50.4623528,30.434803,"('The provided content is insufficient for analysis. Please share specific reviews or news content for a detailed summary.', 291)",7a1479b4-9f3b-44cf-b844-9c0fa1da6372,eeb0cbbf7f1d21976ccf7456bbc5f002
"This is a unique company that provides services in the legal field, namely a database of Ukrainian legislation with all changes and planned changes at the moment. Also here you can order a service with which you can correctly draw up this or that contract. With all this, the information is presented in such an accessible way that even a person far from jurisprudence can understand it. I strongly recommend that all entrepreneurs connect to the “League Law” service!!!",Access to Legal Services,50.4623528,30.434803,"('""League Law"" offers accessible services in Ukrainian legal documentation and legislation, aiding entrepreneurs with contract drafting and updates, making legal matters easier to understand.', 384)",08c041cc-ff02-42ae-a993-81796e25917b,eeb0cbbf7f1d21976ccf7456bbc5f002
"I collected money for a long time. I decided to buy an apartment in Kyiv and then rent it out. I found a suitable option near the metro within two weeks, great!",Poor Customer Service,50.4623528,30.434803,"('User saved for a long time to buy a Kyiv apartment for rental, found a great offer near the metro in just two weeks, highlighting efficient market navigation and readiness for investment.', 338)",24878377-b842-4437-ba26-5b8740af2cf6,eeb0cbbf7f1d21976ccf7456bbc5f002
"I collected money for a long time. I decided to buy an apartment in Kyiv and then rent it out. I found a suitable option near the metro within two weeks, great!",Hotel Quality Concerns,50.4623528,30.434803,"('Buying an apartment in Kyiv is daunting due to time and risks involved. However, the 3 Houses portal provides valuable guidance to avoid pitfalls in the process.', 373)",df62bb5e-e5dd-4084-b03d-b534a57fe82a,eeb0cbbf7f1d21976ccf7456bbc5f002
"Finding an apartment takes a lot of time. Buying an apartment in Kyiv is also scary, fortunately, the 3 Houses portal has a lot of information on how not to get screwed when buying!",Hotel Quality Concerns,50.4623528,30.434803,"('Buying an apartment in Kyiv is daunting due to time and risks involved. However, the 3 Houses portal provides valuable guidance to avoid pitfalls in the process.', 373)",df62bb5e-e5dd-4084-b03d-b534a57fe82a,eeb0cbbf7f1d21976ccf7456bbc5f002
"Nice place, but limited in assortment and prices far higher compared to AliExpress",Poor Customer Service,50.4504343,30.4445076,"('Nice place but has limited variety; prices are significantly higher than on AliExpress, raising concerns about value for money and shopping convenience.', 309)",cbe7252a-0b2a-4a87-9af7-26428497f889,0acaa18525ea81428a0eb272d463608c
Not a big shop and not all products are available to check 'by hands',Hotel Quality Concerns,50.4504343,30.4445076,"('The shop is large but lacks many products for customers to physically evaluate, limiting shopping experience and accessibility.', 306)",aecc22cc-1fd0-4cce-9df9-9aeae99e1d63,0acaa18525ea81428a0eb272d463608c
Many different stuff. Useful and handy!,Zoo Conditions Concerns,50.4504343,30.4445076,"('The review praises the variety and usefulness of items available, suggesting they are practical and convenient for users, enhancing daily tasks effectively.', 300)",821d9461-9621-4881-aa66-1daf1b8bcb74,0acaa18525ea81428a0eb272d463608c
Big shop.,Hotel Quality Concerns,50.4504343,30.4445076,"('The shop is large but lacks many products for customers to physically evaluate, limiting shopping experience and accessibility.', 306)",aecc22cc-1fd0-4cce-9df9-9aeae99e1d63,0acaa18525ea81428a0eb272d463608c
"I have been cooperating with this company for several years now. You won't see beautiful stands or exhibition halls here.
The guys take it from others: they have a great selection of network equipment. No, not the household consumer goods that are usually sold in all stores. We are talking about Mikrotik, Ubiquiti, Cisco and the like. And here you can get qualified help. I wanted to write about the level of service, but somehow I got stuck. Despite the fact that I have to borrow equipment quite often, I have never returned anything either under warranty or for any other reason. Perhaps the reason is precisely that managers really help to make the right choice from the very beginning.
In general, this is a highly specialized place. It’s really comfortable to work with NTOOLS and there was simply no desire to switch to other suppliers. The prices are quite reasonable.",Access to Legal Services,50.4663441,30.4494973,"('The reviewer praises a highly specialized network equipment supplier for excellent service, solid advice, and reasonable prices, noting no need for returns due to effective manager assistance.', 627)",c89fd5cc-a2c1-4367-8add-732cd41a6df1,e3e9d1f0976af9a606859574201805ee
"I have been cooperating with this company for several years now. You won't see beautiful stands or exhibition halls here.
The guys take it from others: they have a great selection of network equipment. No, not the household consumer goods that are usually sold in all stores. We are talking about Mikrotik, Ubiquiti, Cisco and the like. And here you can get qualified help. I wanted to write about the level of service, but somehow I got stuck. Despite the fact that I have to borrow equipment quite often, I have never returned anything either under warranty or for any other reason. Perhaps the reason is precisely that managers really help to make the right choice from the very beginning.
In general, this is a highly specialized place. It’s really comfortable to work with NTOOLS and there was simply no desire to switch to other suppliers. The prices are quite reasonable.",Quality of Services,50.4663441,30.4494973,"('Despite an unappealing physical presence, NTOOLS excels in specialized network equipment and service, fostering customer loyalty with great support and reasonable prices.', 472)",4f4a060c-cdaa-4742-a804-3bacb856432b,e3e9d1f0976af9a606859574201805ee
"I have been cooperating with this company for several years now. You won't see beautiful stands or exhibition halls here.
The guys take it from others: they have a great selection of network equipment. No, not the household consumer goods that are usually sold in all stores. We are talking about Mikrotik, Ubiquiti, Cisco and the like. And here you can get qualified help. I wanted to write about the level of service, but somehow I got stuck. Despite the fact that I have to borrow equipment quite often, I have never returned anything either under warranty or for any other reason. Perhaps the reason is precisely that managers really help to make the right choice from the very beginning.
In general, this is a highly specialized place. It’s really comfortable to work with NTOOLS and there was simply no desire to switch to other suppliers. The prices are quite reasonable.",Hotel Quality Concerns,50.4663441,30.4494973,"('The company excels in specialized network equipment like Mikrotik and Cisco but sometimes lacks immediate stock, which can delay purchases. Overall, service is highly rated and reliable.', 603)",359e6457-dbc1-4027-a642-03a094947e33,e3e9d1f0976af9a606859574201805ee
"I have been cooperating with this company for several years now. You won't see beautiful stands or exhibition halls here.
The guys take it from others: they have a great selection of network equipment. No, not the household consumer goods that are usually sold in all stores. We are talking about Mikrotik, Ubiquiti, Cisco and the like. And here you can get qualified help. I wanted to write about the level of service, but somehow I got stuck. Despite the fact that I have to borrow equipment quite often, I have never returned anything either under warranty or for any other reason. Perhaps the reason is precisely that managers really help to make the right choice from the very beginning.
In general, this is a highly specialized place. It’s really comfortable to work with NTOOLS and there was simply no desire to switch to other suppliers. The prices are quite reasonable.",Poor Customer Service,50.4663441,30.4494973,"('While the company excels in service and selection of network equipment, issues with delivery stock and locating the office pose challenges for customers. Overall, the experience is positive.', 969)",c4d946ab-96bf-4b26-9b52-5c08ffbcfdac,e3e9d1f0976af9a606859574201805ee
"More like 5- or 4+, but overall I recommend it. A small drawback is that not all the goods are at the point of delivery, but I needed it not the next day, but right now. In general, I understand that some of the goods are in warehouses. In 10 minutes I managed to buy and return the goods (immediately when I realized that I had chosen the wrong thing, but had already gone outside), and buy again. In general, the opinion was positive. I'm happy with my purchase and can recommend it. As a result, I bought Totolink A3002RU",Poor Customer Service,50.4663441,30.4494973,"('While the company excels in service and selection of network equipment, issues with delivery stock and locating the office pose challenges for customers. Overall, the experience is positive.', 969)",c4d946ab-96bf-4b26-9b52-5c08ffbcfdac,e3e9d1f0976af9a606859574201805ee
"More like 5- or 4+, but overall I recommend it. A small drawback is that not all the goods are at the point of delivery, but I needed it not the next day, but right now. In general, I understand that some of the goods are in warehouses. In 10 minutes I managed to buy and return the goods (immediately when I realized that I had chosen the wrong thing, but had already gone outside), and buy again. In general, the opinion was positive. I'm happy with my purchase and can recommend it. As a result, I bought Totolink A3002RU",Hotel Quality Concerns,50.4663441,30.4494973,"('The company excels in specialized network equipment like Mikrotik and Cisco but sometimes lacks immediate stock, which can delay purchases. Overall, service is highly rated and reliable.', 603)",359e6457-dbc1-4027-a642-03a094947e33,e3e9d1f0976af9a606859574201805ee
"I ordered several unifi ac pro access points. It turned out to be available, although more expensive than anywhere else, but I arrived at the office and realized that I had made the right choice. They consulted, recommended a person to set up all this, and also sold a piece of hardware for trouble-free operation of 3 points, a cloud key. There is also a discount on your next purchase from the assortment.
I didn’t like it: I looked for an office for a long time, called 3 times to get directions.",Poor Customer Service,50.4663441,30.4494973,"('While the company excels in service and selection of network equipment, issues with delivery stock and locating the office pose challenges for customers. Overall, the experience is positive.', 969)",c4d946ab-96bf-4b26-9b52-5c08ffbcfdac,e3e9d1f0976af9a606859574201805ee
"Three months ago I bought a TP-Link TL-WR940N wi-fi router here. I tormented the manager with questions for a long time because I wanted something good and inexpensive. They offered several models, I don’t even remember now. They offered a good price. That is, you can even bargain)). Delivered by new mail the next day after ordering. And the order, by the way, was placed at the end of the working day. The router works without failures (I knock on wood three times). Happy with everything. Communication with the manager, price and delivery speed. And yes, all the documents came with the router. Warranty and setup instructions. The setup is very simple. I connected to the McLaut cable without any problems.",Poor Customer Service,50.4663441,30.4494973,"('While the company excels in service and selection of network equipment, issues with delivery stock and locating the office pose challenges for customers. Overall, the experience is positive.', 969)",c4d946ab-96bf-4b26-9b52-5c08ffbcfdac,e3e9d1f0976af9a606859574201805ee
"Three months ago I bought a TP-Link TL-WR940N wi-fi router here. I tormented the manager with questions for a long time because I wanted something good and inexpensive. They offered several models, I don’t even remember now. They offered a good price. That is, you can even bargain)). Delivered by new mail the next day after ordering. And the order, by the way, was placed at the end of the working day. The router works without failures (I knock on wood three times). Happy with everything. Communication with the manager, price and delivery speed. And yes, all the documents came with the router. Warranty and setup instructions. The setup is very simple. I connected to the McLaut cable without any problems.",Access to Legal Services,50.4663441,30.4494973,"('The reviewer praises a highly specialized network equipment supplier for excellent service, solid advice, and reasonable prices, noting no need for returns due to effective manager assistance.', 627)",c89fd5cc-a2c1-4367-8add-732cd41a6df1,e3e9d1f0976af9a606859574201805ee
"I have ordered network equipment several times and am always pleased with the level of service. And of course, discounts, good discounts combined with reasonable prices make the purchase even more enjoyable. For the last order hEX (RB750Gr3) + cAP ac they offered the lowest price in Ukraine. Before that, I took several hAP ac^2, when no one else had them in stock. Dispatch on the day of order, the next day I pick up the parcels at the other end of the country. Definitely recommend!",Poor Customer Service,50.4663441,30.4494973,"('While the company excels in service and selection of network equipment, issues with delivery stock and locating the office pose challenges for customers. Overall, the experience is positive.', 969)",c4d946ab-96bf-4b26-9b52-5c08ffbcfdac,e3e9d1f0976af9a606859574201805ee
"Popular tv channel. Good place to start career. Employer provide some benefits as medical support, sales etc",Hotel Quality Concerns,50.4601745,30.4395745,"('The TV channel is a good career starting point but lacks comprehensive benefits beyond medical support, potentially impacting job satisfaction and employee retention.', 313)",e5854339-e994-4ba0-9acb-9d22d23f5737,1246e95a29e1ad9484ec2a5bb79811a3
"Popular tv channel. Good place to start career. Employer provide some benefits as medical support, sales etc",Access to Legal Services,50.4601745,30.4395745,"('Popular TV channel offers a beneficial starting career but lacks clarity on long-term growth opportunities, leaving employees uncertain about their future.', 312)",5e6a1b51-f9c6-4189-9a06-bd3fe0d2a3b4,1246e95a29e1ad9484ec2a5bb79811a3
Total incompetence,Public Safety Concerns,50.4601745,30.4395745,"('Review highlights total incompetence, suggesting poor management and execution have led to significant frustrations, impacting user experience negatively.', 293)",b2ce56e8-ce0f-41f0-a9c7-97642e1d1d9c,1246e95a29e1ad9484ec2a5bb79811a3
Owful,Healthcare Access Issues,50.4509975,30.4525703,"('The review conveys strong dissatisfaction, indicating significant problems that may impact user experience or product quality, though specific issues are not detailed.', 295)",dc184b56-9852-4d5b-a8ec-7e9900c3eb83,d8a64885bc5128df7fb55145934b6f2c
"They arrived at the branch after 2:00 p.m. At the entrance, the administrator stopped her, saying that they have one manager, and she will finish working with the person, and after that she will go to lunch. Therefore, she suggested that we wait for two hours.... I have never met a worse branch and attitude in any bank",Poor Customer Service,50.4509975,30.4525703,"(""One reviewer faced long waits at the branch due to staffing issues, despite praising some employees for their helpfulness and the branch's cleanliness. A mix of service experiences highlighted concerns."", 554)",cad2096a-0965-48ad-ac09-89eed377dd1e,d8a64885bc5128df7fb55145934b6f2c
"I really like the service in this branch. Bank employees are always friendly. I especially want to mention Valentina Valeriivna Bushna, she is the kind of person who will solve any issue related to service, will always provide high-quality advice, make the necessary references, etc.
I will also separately mention the work of the cashiers, they are very competent and promptly perform their work, this is especially felt in comparison with other departments. In this department, there are no questions when making payments that require additional confirmation and filling out questionnaires, employees clearly and quickly process the submitted documents.
And I also like the cleanliness of the room, it is neat and clean in any weather and season.",Poor Customer Service,50.4509975,30.4525703,"(""One reviewer faced long waits at the branch due to staffing issues, despite praising some employees for their helpfulness and the branch's cleanliness. A mix of service experiences highlighted concerns."", 554)",cad2096a-0965-48ad-ac09-89eed377dd1e,d8a64885bc5128df7fb55145934b6f2c
"Had a problem with a blocked card and wanted to change the pin. I came to the department, where I was met by the administrator. She helped me from the beginning to the end. Friendly and kind",Poor Customer Service,50.4509975,30.4525703,"(""One reviewer faced long waits at the branch due to staffing issues, despite praising some employees for their helpfulness and the branch's cleanliness. A mix of service experiences highlighted concerns."", 554)",cad2096a-0965-48ad-ac09-89eed377dd1e,d8a64885bc5128df7fb55145934b6f2c
Nice shopping mall under Maiden square in Kiev. Lots of shops and restaurants. On top of Maiden a memorable place for the victims that have fallen there in the revolution for freedom. On Sunday the streets are made car free also.,Hotel Quality Concerns,50.4610147,30.464208,"('Shopping mall under Maidan in Kiev offers diverse stores but has a WC fee requiring small change, which can be inconvenient for visitors. Overall, a nice shopping experience with local flair.', 425)",0d499112-8120-4325-a9ad-75a0f3a854c3,77bfbd15300b141c78fe5cffa1c7ede8
Nice shopping mall under Maiden square in Kiev. Lots of shops and restaurants. On top of Maiden a memorable place for the victims that have fallen there in the revolution for freedom. On Sunday the streets are made car free also.,Judicial Integrity Issues,50.4610147,30.464208,"(""Kiev's Maiden Square features a vibrant shopping mall, but the solemn memorial for revolution victims highlights the contrast between leisure and loss. Streets are car-free on Sundays, enhancing accessibility."", 348)",4c03cb94-f6f4-4213-95af-428616dcbbc8,77bfbd15300b141c78fe5cffa1c7ede8
"We went to Kiev a few years ago, we stopped vy Globus Gallery.  There was a long series a beautiful paintings.  We bought one and then 4 mores from the US.  Such great and classical painters.",Cultural Heritage Concerns,50.4610147,30.464208,"(""The review praises Globus Gallery's beautiful paintings but lacks details on any challenges faced during the purchase, suggesting an overall positive experience in Kiev."", 342)",e3d0f9b2-e3ec-4b2e-8612-a886b6d6bfba,77bfbd15300b141c78fe5cffa1c7ede8
"We went to Kiev a few years ago, we stopped vy Globus Gallery.  There was a long series a beautiful paintings.  We bought one and then 4 mores from the US.  Such great and classical painters.",Poor Customer Service,50.4610147,30.464208,"('Review highlights the enjoyable experience at Globus Gallery in Kiev, noting the convenience of small grocery stores, but advises carrying small bills for the restroom fee.', 421)",a299d908-978c-4e9a-9e45-28dbcf1c548a,77bfbd15300b141c78fe5cffa1c7ede8
"This underground mall is located directly under Maidan. There is a nice variety of stores as well as a food court.  A couple of small grocery stores are a real convenience.  Make sure you have small bills if you want to use the WC, the charge is three hyrvnia.  Broward can give nice discounts and you should check out the made in Ukraine store.",Hotel Quality Concerns,50.4610147,30.464208,"('Shopping mall under Maidan in Kiev offers diverse stores but has a WC fee requiring small change, which can be inconvenient for visitors. Overall, a nice shopping experience with local flair.', 425)",0d499112-8120-4325-a9ad-75a0f3a854c3,77bfbd15300b141c78fe5cffa1c7ede8
"This underground mall is located directly under Maidan. There is a nice variety of stores as well as a food court.  A couple of small grocery stores are a real convenience.  Make sure you have small bills if you want to use the WC, the charge is three hyrvnia.  Broward can give nice discounts and you should check out the made in Ukraine store.",Poor Customer Service,50.4610147,30.464208,"('Review highlights the enjoyable experience at Globus Gallery in Kiev, noting the convenience of small grocery stores, but advises carrying small bills for the restroom fee.', 421)",a299d908-978c-4e9a-9e45-28dbcf1c548a,77bfbd15300b141c78fe5cffa1c7ede8
"You have great prices for hotels in Kyiv. In dollars the cost is generally about 10 dollars. In general, the hotels themselves are not bad, an economy option, but quite comfortable. I often recommend Rendezvous to my friends from Europe. I wish you further development...",Poor Customer Service,50.439219,30.4421998,"('A customer praised affordable Kyiv hotels but faced issues with a $10 deposit refund after cancellation, despite multiple follow-ups. They do not recommend the hotel due to poor service.', 428)",114de02f-0fb3-4fa6-b42b-9bb7a8384259,fcc6b4de834b9bc3de229f2d754f7256
"Cold, damn, it’s good that the administrator gave me a second blanket, without it it would have been fun. It is written as a mini-hotel, in fact, the toilet and bathroom are shared by several residents from different rooms, there are no hand and face towels, no disposable shampoo. On the plus side, there is a boiler, kettle, bags of tea and sugar in the room, TV, satellite TV. As for me, this is a good hostel, the word hotel implies slightly different conditions.",Hotel Quality Concerns,50.439219,30.4421998,"('Guest appreciated the cozy mini-hotel but faced issues with shared facilities and lack of amenities. Refund request after cancellation was ignored, leading to dissatisfaction.', 540)",1483353a-6504-41b0-8452-70bbdc1c20ca,fcc6b4de834b9bc3de229f2d754f7256
"Very cozy mini-hotel! Apparently, the branch is new, so the furniture and equipment are in good condition. This mini-hotel refutes the assertion that good things don’t come cheap. I don’t see any point in overpaying exorbitant prices in a regular hotel. I'll definitely be back, I really enjoyed it.",Hotel Quality Concerns,50.439219,30.4421998,"('Guest appreciated the cozy mini-hotel but faced issues with shared facilities and lack of amenities. Refund request after cancellation was ignored, leading to dissatisfaction.', 540)",1483353a-6504-41b0-8452-70bbdc1c20ca,fcc6b4de834b9bc3de229f2d754f7256
"I paid a deposit for one night. Due to the circumstances, the reservation was canceled, which was reported to the administration 5 days before arrival. Confirmation of payment was sent to the hotel's viber, in addition, I made two calls regarding the refund. However, the money was not returned!
I do not recommend such an ""honest"" hotel!",Poor Customer Service,50.439219,30.4421998,"('A customer praised affordable Kyiv hotels but faced issues with a $10 deposit refund after cancellation, despite multiple follow-ups. They do not recommend the hotel due to poor service.', 428)",114de02f-0fb3-4fa6-b42b-9bb7a8384259,fcc6b4de834b9bc3de229f2d754f7256
"I paid a deposit for one night. Due to the circumstances, the reservation was canceled, which was reported to the administration 5 days before arrival. Confirmation of payment was sent to the hotel's viber, in addition, I made two calls regarding the refund. However, the money was not returned!
I do not recommend such an ""honest"" hotel!",Hotel Quality Concerns,50.439219,30.4421998,"('Guest appreciated the cozy mini-hotel but faced issues with shared facilities and lack of amenities. Refund request after cancellation was ignored, leading to dissatisfaction.', 540)",1483353a-6504-41b0-8452-70bbdc1c20ca,fcc6b4de834b9bc3de229f2d754f7256
